id,dateAdded,dateUpdated,address,categories,primaryCategories,city,country,keys,latitude,longitude,name,postalCode,province,sourceURLs,websites,features,state,feature_dict,price range
AVzoRUxPFcQ3k02bC7PM,2017-06-27T06:37:54Z,2019-05-18T13:25:46Z,3500 S Meridian Ste F18,"Natural food restaurants,Carry-out food,Ice cream parlors,American restaurants,Fast Food Restaurants,Restaurants,Ice Cream Shop,Juice bars,Ice Cream and Frozen Desserts,Snack Place,Vegetarian restaurants,Refreshment Stands,Food Court,Health food restaurants,Juices",Accommodation & Food Services,Puyallup,US,us/wa/puyallup/3500smeridianstef18/1326279764,47.15782,-122.29609,Orange Julius,98373,WA,"https://foursquare.com/v/orange-julius/4c2d232e4e132d7f90f09bdf,https://foursquare.com/v/orange-julius/4c2d232e4e132d7f90f09bdf/menu,https://www.yellowpages.com/puyallup-wa/mip/orange-julius-7959011,https://www.yellowbook.com/profile/orange-julius_1844035098.html","http://www.orangejulius.com/,http://www.orangejulius.com","{'open-hours': 'Regular HoursMon - Thu:10:00 am - 8:00 pmFri - Sat:10:00 am - 8:30 pmSun:11:00 am - 6:00 pm', 'payment': 'discover, master card, visa, all major credit cards', 'location-description': 'South Hill Mall', 'aka': 'DQ / Orange Julius', 'weblinks': 'http://www.orangejulius.com', 'categories': 'Juices, Fast Food Restaurants, Ice Cream & Frozen Desserts, Refreshment Stands, Restaurants ', 'Wheelchair Accessible': 'Yes', 'Price Range ': 'Below Average'}",Washington,"{'open-hours': 'regular hoursmon - thu:10:00 am - 8:00 pmfri - sat:10:00 am - 8:30 pmsun:11:00 am - 6:00 pm', 'payment': 'discover, master card, visa, all major credit cards', 'location-description': 'south hill mall', 'aka': 'dq / orange julius', 'weblinks': 'http://www.orangejulius.com', 'categories': 'juices, fast food restaurants, ice cream & frozen desserts, refreshment stands, restaurants', 'wheelchair accessible': 'yes', 'price range': 'below average'}",below average
AV1st3EIRxPSIh2RbEKA,2017-07-22T23:52:27Z,2019-05-18T13:19:33Z,1769 NW Saint Lucie West Blvd,"Carry-out food,Mexican Restaurants,Caterers,Tex-mex restaurants,Southwestern restaurants,American restaurants,Family style restaurants,Mexican restaurants,Take Out Restaurants,Fast Food Restaurants,Catering,Restaurants",Accommodation & Food Services,Port Saint Lucie,US,us/fl/portsaintlucie/1769nwsaintluciewestblvd/-1713328846,27.3197,-80.3928,Moe's Southwest Grill,34986,FL,"https://www.yellowbook.com/profile/moes-southwest-grill_1865084014.html,http://www.citysearch.com/profile/748154570/port_saint_lucie_fl/moe_s_southwest_grill.html,http://www.yellowbook.com/profile/moes-southwest-grill_1865084014.html","https://www.moes.com,http://www.moes.com/,https://www.moes.com/",{},Florida,{},average
AWrLA_HFZ4Yw-wtdgDsZ,2019-05-18T12:56:34Z,2019-05-18T12:56:34Z,806 H St NW,"Sandwich Shops,Delicatessens,Fast Food Restaurants,Restaurants,Take Out Restaurants",Accommodation & Food Services,Washington,US,us/dc/washington/806hstnw/-26676258,38.89981,-77.02303,BLIMPIE,20001,WA,https://www.yellowpages.com/washington-dc/mip/blimpie-7198288,http://www.blimpie.com,"{'open-hours': 'Do you know the hours for this business?', 'neighborhoods': 'Northwest Washington, Downtown-Penn Quarter-Chinatown', 'aka': 'BLIMPIE Subs & Salads', 'weblinks': 'http://www.blimpie.com', 'categories': 'Sandwich Shops, Delicatessens, Fast Food Restaurants, Restaurants, Take Out Restaurants ', 'Alcohol': 'None', 'Cuisine': 'Sandwiches, Fast Food'}",Washington,"{'open-hours': 'do you know the hours for this business?', 'neighborhoods': 'northwest washington, downtown-penn quarter-chinatown', 'aka': 'blimpie subs & salads', 'weblinks': 'http://www.blimpie.com', 'categories': 'sandwich shops, delicatessens, fast food restaurants, restaurants, take out restaurants', 'alcohol': 'none', 'cuisine': 'sandwiches, fast food'}",average
AWNT0jbfa4HuVbedQDh9,2018-05-12T09:55:10Z,2019-05-18T12:46:57Z,2545 E Highway 50,"Carry-out food,Breakfast,Hot dog restaurants,Seafood restaurants,Steak and chop restaurants,American Restaurant,Burgers,Ice cream parlors,American restaurants,Hamburger restaurants,Karaoke,Restaurants,Restaurant,Burger Joint,American Restaurants,Traditional American,Fast Food Restaurant,Fast food restaurants,Hamburgers,Breakfast Restaurants",Accommodation & Food Services,Clermont,US,us/fl/clermont/2545ehighway50/1305117222,28.546,-81.711,Steak 'n Shake,34711,FL,"https://www.dexknows.com/business_profiles/steak__n_shake-l2348931825,https://www.dexknows.com/business_profiles/steak__n_shake-l913368895,http://www.citysearch.com/profile/43524115/clermont_fl/steak_n_shake.html,https://www.yellowbook.com/profile/steak-n-shake_1856519058.html,http://www.yellowbook.com/profile/steak-n-shake_1856519058.html","https://www.steaknshake.com/,http://www.steaknshake.com,http://www.steaknshake.com/locations/23845-steak-n-shake-e-highway-50-clermont,http://www.steaknshake.com/",{},Florida,{},average
AWrK53t0cuP9ADUBCTik,2019-05-18T12:25:29Z,2019-05-18T12:25:29Z,1901 Michigan Ave NE,"Fast Food Restaurants,Restaurants,Sandwich Shops,Take Out Restaurants",Accommodation & Food Services,Washington,US,us/dc/washington/1901michiganavene/-891525969,38.94556,-76.97829,Subway,20018,WA,https://www.yellowpages.com/washington-dc/mip/subway-506752199,http://www.subway.com,"{'open-hours': 'Regular HoursMon - Sat:8:00 am - 12:00 amSun:9:00 am - 12:00 am', 'payment': 'amex, company card, debit, diners club, discover, master card, visa', 'location-description': 'Avondale Shopping Center', 'neighborhoods': 'Michigan Park, Northeast Washington', 'weblinks': 'https://www.subway.comhttps://subway.com/https://subway.com/', 'categories': 'Fast Food Restaurants, Restaurants, Sandwich Shops, Take Out Restaurants ', 'Cuisines': 'Sandwiches, Fast Food'}",Washington,"{'open-hours': 'regular hoursmon - sat:8:00 am - 12:00 amsun:9:00 am - 12:00 am', 'payment': 'amex, company card, debit, diners club, discover, master card, visa', 'location-description': 'avondale shopping center', 'neighborhoods': 'michigan park, northeast washington', 'weblinks': 'https://www.subway.comhttps://subway.com/https://subway.com/', 'categories': 'fast food restaurants, restaurants, sandwich shops, take out restaurants', 'cuisines': 'sandwiches, fast food'}",average
AWh_pvsSa4HuVbedgC4W,2019-01-24T11:26:45Z,2019-05-18T12:21:54Z,4514 Chappie James Blvd SW,"Mexican Restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants",Accommodation & Food Services,Washington,US,us/dc/washington/4514chappiejamesblvdsw/-1796976627,38.840054,-77.01721,California Tortilla,20032,WA,https://www.yellowpages.com/washington-dc/mip/california-tortilla-534747358,"http://californiatortilla.com/,http://californiatortilla.com","{'open-hours': 'Regular HoursMon - Sat:10:30 am - 7:00 pmSunClosed', 'categories': 'Fast Food Restaurants, Mexican Restaurants, Restaurants, Take Out Restaurants '}",Washington,"{'open-hours': 'regular hoursmon - sat:10:30 am - 7:00 pmsunclosed', 'categories': 'fast food restaurants, mexican restaurants, restaurants, take out restaurants'}",average
AWrK4t6MsVYjT2BJAZrA,2019-05-18T12:20:26Z,2019-05-18T12:20:26Z,470 Lenfant Plz SW,"Hamburgers and Hot Dogs,Fast Food Restaurants,Restaurants",Accommodation & Food Services,Washington,US,us/dc/washington/470lenfantplzsw/-1871079961,38.88415,-77.02434,Five Guys Burgers Fries,20024,WA,https://www.yellowpages.com/washington-dc/mip/five-guys-burgers-fries-535076877,http://www.fiveguys.com,{},Washington,{},average
AWrK4gqHsVYjT2BJAZqN,2019-05-18T12:19:32Z,2019-05-18T12:19:32Z,470 Lenfant Plz SW,"Sandwich Shops,American Restaurants,Delicatessens,Fast Food Restaurants,Restaurants",Accommodation & Food Services,Washington,US,us/dc/washington/470lenfantplzsw/883237414,38.88415,-77.02434,Potbelly Sandwich Works,20024,WA,https://www.yellowpages.com/washington-dc/mip/potbelly-sandwich-works-465792811,http://www.potbelly.com,"{'open-hours': 'Regular HoursMon - Fri:7:00 am - 7:00 pmSat - SunClosed', 'extra-phones': 'Phone:(202) 554-0286', 'payment': 'amex, discover, master card, visa, debit, all major credit cards, cash', 'location-description': ""L'enfant Plz"", 'neighborhoods': 'Southwest Washington, Southwest Employment Area', 'aka': 'Potbelly Sandwich Shop', 'weblinks': 'http://www.potbelly.comhttps://www.potbelly.com/locations/washington-dc/lenfant-plaza', 'categories': 'Sandwich Shops, American Restaurants, Delicatessens, Fast Food Restaurants, Restaurants ', 'Cuisines': 'Deli, American, Sandwiches, Fast Food', 'Wi-Fi': 'No', 'Bike Parking': 'Yes', 'Drive Through': 'No', 'Attire': 'Casual', 'Takes Reservations': 'No', 'Outdoor Seating': 'No', 'Price Range ': 'Below Average'}",Washington,"{'open-hours': 'regular hoursmon - fri:7:00 am - 7:00 pmsat - sunclosed', 'extra-phones': 'phone:(202) 554-0286', 'payment': 'amex, discover, master card, visa, debit, all major credit cards, cash', 'location-description': ""l'enfant plz"", 'neighborhoods': 'southwest washington, southwest employment area', 'aka': 'potbelly sandwich shop', 'weblinks': 'http://www.potbelly.comhttps://www.potbelly.com/locations/washington-dc/lenfant-plaza', 'categories': 'sandwich shops, american restaurants, delicatessens, fast food restaurants, restaurants', 'cuisines': 'deli, american, sandwiches, fast food', 'wi-fi': 'no', 'bike parking': 'yes', 'drive through': 'no', 'attire': 'casual', 'takes reservations': 'no', 'outdoor seating': 'no', 'price range': 'below average'}",below average
AWrK4gJKZ4Yw-wtdgC_E,2019-05-18T12:19:30Z,2019-05-18T12:19:30Z,709 H St NW,"Sandwich Shops,American Restaurants,Delicatessens,Fast Food Restaurants,Restaurants",Accommodation & Food Services,Washington,US,us/dc/washington/709hstnw/883237414,38.90001,-77.02243,Potbelly Sandwich Works,20001,WA,https://www.yellowpages.com/washington-dc/mip/potbelly-sandwich-works-8226699,http://www.potbelly.com,"{'open-hours': 'Regular HoursMon - Fri:7:00 am - 8:00 pmSat:10:00 am - 8:00 pmSun:10:00 am - 6:00 pm', 'payment': 'master card, visa, all major credit cards, amex, debit, discover, cash', 'neighborhoods': 'Northwest Washington, Chinatown, Downtown-Penn Quarter-Chinatown', 'weblinks': 'website', 'categories': 'Sandwich Shops, American Restaurants, Delicatessens, Fast Food Restaurants, Restaurants ', 'Cuisines': 'Sandwiches', 'Drive Through': 'No', 'Bike Parking': 'Yes', 'Attire': 'Casual', 'Takes Reservations': 'No', 'Outdoor Seating': 'No', 'Price Range ': 'Below Average'}",Washington,"{'open-hours': 'regular hoursmon - fri:7:00 am - 8:00 pmsat:10:00 am - 8:00 pmsun:10:00 am - 6:00 pm', 'payment': 'master card, visa, all major credit cards, amex, debit, discover, cash', 'neighborhoods': 'northwest washington, chinatown, downtown-penn quarter-chinatown', 'weblinks': 'website', 'categories': 'sandwich shops, american restaurants, delicatessens, fast food restaurants, restaurants', 'cuisines': 'sandwiches', 'drive through': 'no', 'bike parking': 'yes', 'attire': 'casual', 'takes reservations': 'no', 'outdoor seating': 'no', 'price range': 'below average'}",below average
AVweDEFEkufWRAb5_jBV,2015-10-23T02:01:54Z,2019-05-18T12:14:26Z,1636 W Hillsboro Blvd,"Carry-out food,Caterers,Restaurant delivery service,Chicken Wings,Food Delivery,American restaurants,Karaoke,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Family Style Restaurants,Restaurants,Pizza,Restaurant,Pizza Place,Catering",Accommodation & Food Services,Deerfield Beach,US,us/fl/deerfieldbeach/1636whillsboroblvd/-66712705,26.3169,-80.1262,Pizza Hut,33442,FL,"http://www.yellowbook.com/profile/pizza-hut_1539731556.html,http://www.citysearch.com/profile/2626088/deerfield_beach_fl/pizza_hut.html",https://locations.pizzahut.com/fl/deerfield-beach/1636-w-hillsboro-blvd,{},Florida,{},average
AVwdBN1i_7pvs4fz1Z_z,2016-04-01T06:27:51Z,2019-05-18T12:07:22Z,2509 Okeechobee Blvd,"Pizza,Restaurant,Chicken Wings,Food Delivery,Take Out Restaurants,Fast Food Restaurants,Pizza Place,Family Style Restaurants,Restaurants",Accommodation & Food Services,West Palm Beach,US,us/fl/westpalmbeach/2509okeechobeeblvd/-66712705,26.707,-80.0911,Pizza Hut,33409,FL,"http://www.yellowpages.com/west-palm-beach-fl/mip/pizza-hut-473026549,https://www.allmenus.com/fl/west-palm-beach/71247-pizza-hut/menu/,https://foursquare.com/v/pizza-hut/4bdf5fb0ffdec928e6cceba1,https://foursquare.com/v/pizza-hut/4bdf5fb0ffdec928e6cceba1/menu,https://www.yellowpages.com/west-palm-beach-fl/mip/pizza-hut-473026549,http://www.citysearch.com/profile/2602330/west_palm_beach_fl/pizza_hut.html","http://www.pizzahut.com,https://locations.pizzahut.com/fl/west-palm-beach/2509-okeechobee-blvd","{'open-hours': 'Regular HoursMon - Sun:10:00 am - 1:00 am', 'payment': 'all major credit cards, diners club, debit, discover, master card, visa, amex, cash, check, company card', 'location-description': 'Westward Shopping Ctr', 'neighborhoods': 'Palm Beach Lakes South', 'weblinks': 'https://locations.pizzahut.com/fl/west-palm-beach/2509-okeechobee-blvdhttps://www.pizzahut.com/?local=33409&utm_medium=organic&utm_source=local&utm_campaign=yextpowerlistings&utm_content=takeout&utm_term=281968https://www.pizzahut.com/menu', 'categories': 'Pizza, Family Style Restaurants, Fast Food Restaurants, Restaurants, Take Out Restaurants ', 'Wi-Fi': 'No', 'Attire': 'Casual', 'Good For Family': 'Yes', 'Good For Groups': 'Yes', 'Good for Kids': 'Yes', 'Wheelchair Accessible': 'No', 'Take Out': 'Yes', 'Cuisines': 'Chicken, Fast Food, Pizza', 'Takes Reservations': 'No', 'Outdoor Seating': 'No'}",Florida,"{'open-hours': 'regular hoursmon - sun:10:00 am - 1:00 am', 'payment': 'all major credit cards, diners club, debit, discover, master card, visa, amex, cash, check, company card', 'location-description': 'westward shopping ctr', 'neighborhoods': 'palm beach lakes south', 'weblinks': 'https://locations.pizzahut.com/fl/west-palm-beach/2509-okeechobee-blvdhttps://www.pizzahut.com/?local=33409&utm_medium=organic&utm_source=local&utm_campaign=yextpowerlistings&utm_content=takeout&utm_term=281968https://www.pizzahut.com/menu', 'categories': 'pizza, family style restaurants, fast food restaurants, restaurants, take out restaurants', 'wi-fi': 'no', 'attire': 'casual', 'good for family': 'yes', 'good for groups': 'yes', 'good for kids': 'yes', 'wheelchair accessible': 'no', 'take out': 'yes', 'cuisines': 'chicken, fast food, pizza', 'takes reservations': 'no', 'outdoor seating': 'no'}",average
AVwcszIAByjofQCxhODg,2016-04-05T14:08:38Z,2019-05-18T12:04:08Z,1950 Yosemite Pkwy,"Pizza,Carry-out food,Fast Food Restaurants,Food Delivery Service,Restaurants",Accommodation & Food Services,Merced,US,us/ca/merced/1950yosemitepkwy/568331704,37.2951,-120.4518,Mountain Mike's Pizza,95341,CA,"http://www.yellowpages.com/merced-ca/mip/mountain-mikes-pizza-497117036,http://www.citysearch.com/profile/608907734/merced_ca/mountain_mike_s_pizza.html",http://mountainmikes.com/,{},California,{},average
AVwc8n4nkufWRAb50tig,2016-06-08T16:28:12Z,2019-05-18T11:47:32Z,3309 Tweedy Blvd,"Ice Cream Parlors,Carry-out food,Breakfast,Hot dog restaurants,American,Burgers,Hamburger restaurants,Fast Food,Fast Food Restaurant and Burger Joint,Restaurants,Frozen Yogurt Shops,Restaurant,Burger Joint,Fast Food Restaurant,Coffeehouses,Salads,Fast food restaurants,Hamburgers,Sandwich Shops",Accommodation & Food Services,South Gate,US,us/ca/southgate/3309tweedyblvd/-1161002137,33.9451,-118.2115,McDonald's,90280,CA,"https://foursquare.com/v/mcdonalds/4bfc7bade9d8c928baa6b2c7,http://www.citysearch.com/profile/35779192/south_gate_ca/mcdonald_s_restaurants.html,https://www.trip.com/south-gate-ca/restaurants/mcdonalds,http://www.citysearch.com/profile/35779192/south_gate_ca/mcdonald_s.html,https://www.allmenus.com/ca/south-gate/216351-mcdonalds/menu/,https://foursquare.com/v/mcdonalds/4bfc7bade9d8c928baa6b2c7/menu,http://www.yellowbook.com/profile/mcdonalds_1845300615.html","http://mcdonalds.com/,https://www.mcdonalds.com/us/en-us/location/CA/SOUTH-GATE/3309-TWEEDY-BLVD/801.html?cid=RF:YXT:RoN::Clicks,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral",{},California,{},average
AVwdNDxk_7pvs4fz3Xlg,2016-04-05T02:50:00Z,2019-05-18T11:02:50Z,4920 E Silver Springs Blvd,"Delis And Delicatessens,Restaurant,American Restaurants,Take Out Restaurants,Fast Food Restaurants,Sandwich Place,Restaurants,Sandwich Shops",Accommodation & Food Services,Ocala,US,us/fl/ocala/4920esilverspringsblvd/-891525969,29.2092,-82.0666,Subway,34470,FL,"https://www.allmenus.com/fl/ocala/111825-subway/menu/,https://www.yellowpages.com/ocala-fl/mip/subway-467371816,https://foursquare.com/v/subway/4d4dad6a1a2d721e940e9a1d/menu,http://www.citysearch.com/profile/43516613/ocala_fl/subway.html,https://foursquare.com/v/subway/4d4dad6a1a2d721e940e9a1d","http://www.subway.com,http://subway.com","{'open-hours': 'Regular HoursMon - Sun:8:30 am - 9:30 pm', 'payment': 'amex, discover, master card, visa, apple pay, company card, debit, diners club, all major credit cards', 'weblinks': 'https://www.subway.comhttps://subway.com/https://subway.com/', 'categories': 'Fast Food Restaurants, Restaurants, Sandwich Shops, Take Out Restaurants ', 'Cuisines': 'Sandwiches, Fast Food'}",Florida,"{'open-hours': 'regular hoursmon - sun:8:30 am - 9:30 pm', 'payment': 'amex, discover, master card, visa, apple pay, company card, debit, diners club, all major credit cards', 'weblinks': 'https://www.subway.comhttps://subway.com/https://subway.com/', 'categories': 'fast food restaurants, restaurants, sandwich shops, take out restaurants', 'cuisines': 'sandwiches, fast food'}",average
AVwdLy4ekufWRAb53Lgn,2015-06-25T18:11:07Z,2019-05-18T11:02:45Z,25 W Hibiscus Blvd,"Ice Cream Parlors,Carry-out food,Breakfast,Hot dog restaurants,American restaurants,Hamburger restaurants,Fast Food Restaurants,Take Out Restaurants,Fast Food,Restaurants,Frozen Yogurt Shops,Restaurant,Fast Food Restaurant,Coffeehouses,Salads,Hamburgers and Hot Dogs,Hamburgers,Sandwich Shops",Accommodation & Food Services,Melbourne,US,us/fl/melbourne/25whibiscusblvd/-1161002137,28.0846,-80.6228,McDonald's,32901,FL,"http://www.citysearch.com/profile/2406797/melbourne_fl/mc_donald_s.html,https://www.yellowpages.com/melbourne-fl/mip/mcdonalds-16139464,https://foursquare.com/v/mcdonalds/4c1f6aa98b3aa59380669d5f,https://foursquare.com/v/mcdonalds/4c1f6aa98b3aa59380669d5f/menu,https://foursquare.com/v/mcdonalds-melbourne-fl/4c1f6aa98b3aa59380669d5f,http://www.yellowbook.com/profile/mcdonalds_1531569321.html,https://www.allmenus.com/fl/melbourne/187361-mcdonalds/menu/",https://www.mcdonalds.com/us/en-us/location/FL/MELBOURNE/25-W-HIBISCUS-BLVD/669.html?cid=RF:YXT:RoN::Clicks,"{'open-hours': 'Regular HoursMon - Sun:Open 24 Hours', 'payment': 'amex, discover, master card, visa, cash', 'neighborhoods': 'Magnolia Hgts', 'weblinks': 'http://www.mcdonalds.com/https://www.mcdonalds.com/us/en-us/full-menu.htmlhttps://mcdonalds.smart.link/mjuu1ggdi', 'categories': 'Fast Food Restaurants, Hamburgers & Hot Dogs, Restaurants, Take Out Restaurants ', 'Drive Through': 'Yes', 'Good For Family': 'Yes', 'Good For Groups': 'Yes', 'Good for Kids': 'Yes', 'Attire': 'Casual', 'Take Out': 'Yes', 'Cuisines': 'Yogurt, Burgers, American, Sandwiches, Fast Food, Hot Dogs, Healthy, Diner, Ice Cream, Cafe, Omelets', 'Takes Reservations': 'No', 'Outdoor Seating': 'No', 'Price Range ': 'Below Average'}",Florida,"{'open-hours': 'regular hoursmon - sun:open 24 hours', 'payment': 'amex, discover, master card, visa, cash', 'neighborhoods': 'magnolia hgts', 'weblinks': 'http://www.mcdonalds.com/https://www.mcdonalds.com/us/en-us/full-menu.htmlhttps://mcdonalds.smart.link/mjuu1ggdi', 'categories': 'fast food restaurants, hamburgers & hot dogs, restaurants, take out restaurants', 'drive through': 'yes', 'good for family': 'yes', 'good for groups': 'yes', 'good for kids': 'yes', 'attire': 'casual', 'take out': 'yes', 'cuisines': 'yogurt, burgers, american, sandwiches, fast food, hot dogs, healthy, diner, ice cream, cafe, omelets', 'takes reservations': 'no', 'outdoor seating': 'no', 'price range': 'below average'}",below average
